campaign_Id,client_id,numbers_contacts,contacts_duration,pdays,previous_campaign_contacts,previous_outcome,campaign_outcome,last_contact_date
Id555,554,1,440,999,0,True,False,2022-05-25
Id556,555,1,195,999,0,True,False,2022-05-13
Id557,556,3,1297,999,0,True,True,2022-05-02
Id558,557,1,217,999,0,True,False,2022-05-12
Id559,558,1,87,999,0,True,False,2022-05-19
Id560,559,1,427,999,0,True,False,2022-05-21
Id561,560,1,189,999,0,True,False,2022-05-18
Id562,561,1,502,999,0,True,False,2022-05-22
Id563,562,1,260,999,0,True,False,2022-05-27
Id564,563,1,209,999,0,True,False,2022-05-06
Id565,564,1,179,999,0,True,False,2022-05-12
Id566,565,1,179,999,0,True,False,2022-05-16
Id567,566,1,69,999,0,True,False,2022-05-23
Id568,567,2,105,999,0,True,False,2022-05-14
Id569,568,3,266,999,0,True,False,2022-05-29
Id570,569,2,87,999,0,True,False,2022-05-21
Id571,570,2,524,999,0,True,False,2022-05-22
Id572,571,2,155,999,0,True,False,2022-05-17
Id573,572,2,162,999,0,True,False,2022-05-25
Id574,573,4,316,999,0,True,False,2022-05-27
Id575,574,2,352,999,0,True,False,2022-05-24
Id576,575,3,695,999,0,True,False,2022-05-30
Id577,576,4,76,999,0,True,False,2022-05-31
Id578,577,2,535,999,0,True,False,2022-05-12
Id579,578,2,310,999,0,True,False,2022-05-08
Id580,579,3,390,999,0,True,False,2022-05-02
Id581,580,1,369,999,0,True,False,2022-05-13
Id582,581,2,112,999,0,True,False,2022-05-02
Id583,582,1,79,999,0,True,False,2022-05-13
Id584,583,2,140,999,0,True,False,2022-05-28
Id585,584,1,315,999,0,True,False,2022-05-18
Id586,585,2,262,999,0,True,False,2022-05-07
Id587,586,2,174,999,0,True,False,2022-05-06
Id588,587,2,424,999,0,True,False,2022-05-10
Id589,588,1,135,999,0,True,False,2022-05-06
Id590,589,5,36,999,0,True,False,2022-05-09
Id591,590,3,1906,999,0,True,False,2022-05-15
Id592,591,2,219,999,0,True,False,2022-05-06
Id593,592,1,135,999,0,True,False,2022-05-20
Id594,593,2,147,999,0,True,False,2022-05-26
Id595,594,2,407,999,0,True,False,2022-05-23
Id596,595,4,402,999,0,True,False,2022-05-14
Id597,596,1,209,999,0,True,False,2022-05-30
Id598,597,2,92,999,0,True,False,2022-05-11
Id599,598,1,208,999,0,True,False,2022-05-07
Id600,599,1,193,999,0,True,False,2022-05-27
Id601,600,1,65,999,0,True,False,2022-05-31
Id602,601,2,284,999,0,True,False,2022-05-10
Id603,602,1,285,999,0,True,False,2022-05-25
Id604,603,1,231,999,0,True,False,2022-05-14
Id605,604,1,278,999,0,True,False,2022-05-07
Id606,605,1,389,999,0,True,False,2022-05-22
Id607,606,1,158,999,0,True,False,2022-05-23
Id608,607,2,78,999,0,True,False,2022-05-06
Id609,608,5,258,999,0,True,False,2022-05-22
Id610,609,1,87,999,0,True,False,2022-05-18
Id611,610,2,147,999,0,True,False,2022-05-27
Id612,611,1,635,999,0,True,False,2022-05-01
Id613,612,1,289,999,0,True,False,2022-05-22
Id614,613,3,170,999,0,True,False,2022-05-31
Id615,614,1,802,999,0,True,False,2022-05-20
Id616,615,2,381,999,0,True,False,2022-05-13
Id617,616,4,218,999,0,True,False,2022-05-31
Id618,617,2,57,999,0,True,False,2022-05-01
Id619,618,2,304,999,0,True,False,2022-05-06
Id620,619,3,241,999,0,True,False,2022-05-11
Id621,620,1,230,999,0,True,False,2022-05-01
Id622,621,4,79,999,0,True,False,2022-05-11
Id623,622,3,262,999,0,True,False,2022-05-04
Id624,623,2,392,999,0,True,False,2022-05-07
Id625,624,2,201,999,0,True,False,2022-05-27
Id626,625,1,145,999,0,True,False,2022-05-06
Id627,626,1,252,999,0,True,False,2022-05-01
Id628,627,1,329,999,0,True,False,2022-05-18
Id629,628,2,328,999,0,True,False,2022-05-22
Id630,629,2,191,999,0,True,False,2022-05-16
Id631,630,2,116,999,0,True,False,2022-05-29
Id632,631,1,246,999,0,True,False,2022-05-03
Id633,632,2,532,999,0,True,False,2022-05-29
Id634,633,1,293,999,0,True,False,2022-05-30
Id635,634,3,416,999,0,True,False,2022-05-21
Id636,635,2,37,999,0,True,False,2022-05-23
Id637,636,2,132,999,0,True,False,2022-05-15
Id638,637,2,530,999,0,True,False,2022-05-13
Id639,638,3,175,999,0,True,False,2022-05-05
Id640,639,5,90,999,0,True,False,2022-05-30
Id641,640,2,524,999,0,True,False,2022-05-17
Id642,641,3,29,999,0,True,False,2022-05-06
Id643,642,2,311,999,0,True,False,2022-05-07
Id644,643,1,412,999,0,True,False,2022-05-25
Id645,644,2,211,999,0,True,False,2022-05-08
Id646,645,3,312,999,0,True,False,2022-05-30
Id647,646,1,392,999,0,True,False,2022-05-27
Id648,647,1,191,999,0,True,False,2022-05-10
Id649,648,2,284,999,0,True,False,2022-05-29
Id650,649,1,328,999,0,True,False,2022-05-21
Id651,650,1,100,999,0,True,False,2022-05-10
Id652,651,1,226,999,0,True,False,2022-05-05
Id653,652,1,507,999,0,True,False,2022-05-25
Id654,653,2,333,999,0,True,False,2022-05-18
Id655,654,2,128,999,0,True,False,2022-05-13
Id656,655,2,322,999,0,True,False,2022-05-15
Id657,656,4,202,999,0,True,False,2022-05-17
Id658,657,2,92,999,0,True,False,2022-05-12
Id659,658,2,205,999,0,True,False,2022-05-30
Id660,659,3,739,999,0,True,False,2022-05-17
Id661,660,2,273,999,0,True,False,2022-05-05
Id662,661,3,339,999,0,True,False,2022-05-18
Id663,662,1,262,999,0,True,False,2022-05-06
Id664,663,3,308,999,0,True,False,2022-05-21
Id665,664,2,467,999,0,True,False,2022-05-06
Id666,665,2,245,999,0,True,False,2022-05-14
Id667,666,3,160,999,0,True,False,2022-05-06
Id668,667,2,189,999,0,True,False,2022-05-26
Id669,668,1,477,999,0,True,False,2022-05-04
Id670,669,3,65,999,0,True,False,2022-05-27
Id671,670,1,191,999,0,True,False,2022-05-21
Id672,671,2,196,999,0,True,False,2022-05-11
Id673,672,2,221,999,0,True,False,2022-05-18
Id674,673,2,197,999,0,True,False,2022-05-14
Id675,674,2,178,999,0,True,False,2022-05-10
Id676,675,2,221,999,0,True,False,2022-05-17
Id677,676,2,64,999,0,True,False,2022-05-12
Id678,677,2,75,999,0,True,False,2022-05-31
Id679,678,2,400,999,0,True,False,2022-05-31
Id680,679,3,378,999,0,True,False,2022-05-28
Id681,680,2,118,999,0,True,False,2022-05-03
Id682,681,2,1597,999,0,True,True,2022-05-24
Id683,682,2,346,999,0,True,False,2022-05-13
Id684,683,2,107,999,0,True,False,2022-05-17
Id685,684,3,60,999,0,True,False,2022-05-15
Id686,685,2,276,999,0,True,False,2022-05-19
Id687,686,2,176,999,0,True,False,2022-05-19
Id688,687,2,390,999,0,True,False,2022-05-21
Id689,688,3,251,999,0,True,False,2022-05-27
Id690,689,2,716,999,0,True,False,2022-05-25
Id691,690,3,189,999,0,True,False,2022-05-30
Id692,691,2,125,999,0,True,False,2022-05-30
Id693,692,2,234,999,0,True,False,2022-05-09
Id694,693,2,79,999,0,True,False,2022-05-05
Id695,694,6,13,999,0,True,False,2022-05-19
Id696,695,3,296,999,0,True,False,2022-05-06
Id697,696,2,114,999,0,True,False,2022-05-04
Id698,697,3,283,999,0,True,False,2022-05-09
Id699,698,2,109,999,0,True,False,2022-05-31
Id700,699,2,132,999,0,True,False,2022-05-15
Id701,700,2,144,999,0,True,False,2022-05-26
Id702,701,2,121,999,0,True,False,2022-05-03
Id703,702,3,95,999,0,True,False,2022-05-15
Id704,703,3,31,999,0,True,False,2022-05-23
Id705,704,3,112,999,0,True,False,2022-05-20
Id706,705,2,161,999,0,True,False,2022-05-12
Id707,706,4,87,999,0,True,False,2022-05-12
Id708,707,2,593,999,0,True,False,2022-05-29
Id709,708,2,99,999,0,True,False,2022-05-23
Id710,709,2,198,999,0,True,False,2022-05-31
Id711,710,2,285,999,0,True,False,2022-05-22
Id712,711,3,190,999,0,True,False,2022-05-16
Id713,712,5,172,999,0,True,False,2022-05-29
Id714,713,2,178,999,0,True,False,2022-05-03
Id715,714,2,174,999,0,True,False,2022-05-22
Id716,715,2,631,999,0,True,False,2022-05-21
Id717,716,3,152,999,0,True,False,2022-05-06
Id718,717,5,176,999,0,True,False,2022-05-06
Id719,718,3,32,999,0,True,False,2022-05-02
Id720,719,2,1529,999,0,True,False,2022-05-08
Id721,720,2,254,999,0,True,False,2022-05-27
Id722,721,2,214,999,0,True,False,2022-05-11
Id723,722,3,147,999,0,True,False,2022-05-14
Id724,723,4,800,999,0,True,False,2022-05-19
Id725,724,2,106,999,0,True,False,2022-05-22
Id726,725,2,135,999,0,True,False,2022-05-21
Id727,726,4,112,999,0,True,False,2022-05-19
Id728,727,2,222,999,0,True,False,2022-05-03
Id729,728,3,314,999,0,True,False,2022-05-12
Id730,729,2,421,999,0,True,False,2022-05-20
Id731,730,2,410,999,0,True,False,2022-05-26
Id732,731,3,207,999,0,True,False,2022-05-27
Id733,732,2,239,999,0,True,False,2022-05-07
Id734,733,4,83,999,0,True,False,2022-05-17
Id735,734,3,160,999,0,True,False,2022-05-01
Id736,735,3,42,999,0,True,False,2022-05-07
Id737,736,2,55,999,0,True,False,2022-05-29
Id738,737,2,157,999,0,True,False,2022-05-24
Id739,738,3,303,999,0,True,False,2022-05-16
Id740,739,3,336,999,0,True,False,2022-05-29
Id741,740,2,233,999,0,True,False,2022-05-22
Id742,741,2,211,999,0,True,False,2022-05-07
Id743,742,5,88,999,0,True,False,2022-05-06
Id744,743,2,139,999,0,True,False,2022-05-29
Id745,744,3,329,999,0,True,False,2022-05-22
Id746,745,2,305,999,0,True,False,2022-05-28
Id747,746,2,206,999,0,True,False,2022-05-24
Id748,747,2,128,999,0,True,False,2022-05-20
Id749,748,3,122,999,0,True,False,2022-05-08
Id750,749,3,343,999,0,True,False,2022-05-04
Id751,750,2,126,999,0,True,False,2022-05-22
Id752,751,3,249,999,0,True,False,2022-05-10
Id753,752,3,59,999,0,True,False,2022-05-22
Id754,753,3,166,999,0,True,False,2022-05-21
Id755,754,3,190,999,0,True,False,2022-05-11
Id756,755,2,216,999,0,True,False,2022-05-27
Id757,756,3,51,999,0,True,False,2022-05-06
Id758,757,3,169,999,0,True,False,2022-05-15
Id759,758,3,148,999,0,True,False,2022-05-13
Id760,759,3,132,999,0,True,False,2022-05-30
Id761,760,3,117,999,0,True,False,2022-05-16
Id762,761,4,275,999,0,True,False,2022-05-27
Id763,762,2,124,999,0,True,False,2022-05-17
Id764,763,3,118,999,0,True,False,2022-05-07
Id765,764,2,479,999,0,True,False,2022-05-17
Id766,765,3,285,999,0,True,False,2022-05-21
Id767,766,2,322,999,0,True,False,2022-05-30
Id768,767,2,202,999,0,True,False,2022-05-02
Id769,768,2,162,999,0,True,False,2022-05-19
Id770,769,3,216,999,0,True,False,2022-05-29
Id771,770,2,195,999,0,True,False,2022-05-30
Id772,771,2,96,999,0,True,False,2022-05-27
Id773,772,2,149,999,0,True,False,2022-05-16
Id774,773,2,720,999,0,True,False,2022-05-19
Id775,774,2,92,999,0,True,False,2022-05-26
Id776,775,2,188,999,0,True,False,2022-05-21
Id777,776,2,70,999,0,True,False,2022-05-17
Id778,777,3,141,999,0,True,False,2022-05-07
Id779,778,2,395,999,0,True,False,2022-05-14
Id780,779,2,629,999,0,True,False,2022-05-14
Id781,780,3,261,999,0,True,False,2022-05-21
Id782,781,1,502,999,0,True,False,2022-05-23
Id783,782,1,446,999,0,True,False,2022-05-23
Id784,783,3,131,999,0,True,False,2022-05-17
Id785,784,3,198,999,0,True,False,2022-05-13
Id786,785,1,312,999,0,True,False,2022-05-28
Id787,786,6,275,999,0,True,False,2022-05-19
Id788,787,2,120,999,0,True,False,2022-05-10
Id789,788,4,333,999,0,True,False,2022-05-09
Id790,789,1,113,999,0,True,False,2022-05-25
Id791,790,1,150,999,0,True,False,2022-05-17
Id792,791,1,91,999,0,True,False,2022-05-21
Id793,792,1,296,999,0,True,False,2022-05-24
Id794,793,3,128,999,0,True,False,2022-05-02
Id795,794,1,298,999,0,True,False,2022-05-13
Id796,795,1,326,999,0,True,False,2022-05-19
Id797,796,1,292,999,0,True,False,2022-05-12
Id798,797,1,215,999,0,True,False,2022-05-09
Id799,798,1,97,999,0,True,False,2022-05-20
Id800,799,1,32,999,0,True,False,2022-05-14
Id801,800,1,162,999,0,True,False,2022-05-18
Id802,801,1,421,999,0,True,False,2022-05-07
Id803,802,1,268,999,0,True,False,2022-05-04
Id804,803,1,232,999,0,True,False,2022-05-26
Id805,804,3,152,999,0,True,False,2022-05-06
Id806,805,2,104,999,0,True,False,2022-05-22
Id807,806,1,852,999,0,True,False,2022-05-29
Id808,807,2,159,999,0,True,False,2022-05-25
Id809,808,2,416,999,0,True,False,2022-05-28
Id810,809,1,174,999,0,True,False,2022-05-31
Id811,810,1,139,999,0,True,False,2022-05-03
Id812,811,1,193,999,0,True,False,2022-05-22
Id813,812,1,294,999,0,True,False,2022-05-30
Id814,813,1,102,999,0,True,False,2022-05-17
Id815,814,1,124,999,0,True,False,2022-05-25
Id816,815,1,143,999,0,True,False,2022-05-13
Id817,816,1,231,999,0,True,False,2022-05-18
Id818,817,1,128,999,0,True,False,2022-05-03
Id819,818,1,74,999,0,True,False,2022-05-21
Id820,819,2,105,999,0,True,False,2022-05-21
Id821,820,1,992,999,0,True,True,2022-05-06
Id822,821,1,168,999,0,True,False,2022-05-19
Id823,822,1,250,999,0,True,False,2022-05-07
Id824,823,1,254,999,0,True,False,2022-05-21
Id825,824,1,149,999,0,True,False,2022-05-08
Id826,825,2,133,999,0,True,False,2022-05-30
Id827,826,1,374,999,0,True,False,2022-05-31
Id828,827,6,425,999,0,True,False,2022-05-28
Id829,828,1,207,999,0,True,False,2022-05-08
Id830,829,1,464,999,0,True,False,2022-05-31
Id831,830,1,439,999,0,True,False,2022-05-21
Id832,831,3,83,999,0,True,False,2022-05-17
Id833,832,2,732,999,0,True,True,2022-05-09
Id834,833,1,149,999,0,True,False,2022-05-14
Id835,834,1,142,999,0,True,False,2022-05-21
Id836,835,1,121,999,0,True,False,2022-05-16
Id837,836,1,359,999,0,True,False,2022-05-28
Id838,837,1,112,999,0,True,False,2022-05-31
Id839,838,4,274,999,0,True,False,2022-05-24
Id840,839,2,325,999,0,True,False,2022-05-21
Id841,840,1,1521,999,0,True,False,2022-05-10
Id842,841,1,216,999,0,True,False,2022-05-09
Id843,842,1,161,999,0,True,False,2022-05-26
Id844,843,2,122,999,0,True,False,2022-05-05
Id845,844,1,800,999,0,True,False,2022-05-14
Id846,845,1,615,999,0,True,False,2022-05-20
Id847,846,1,111,999,0,True,False,2022-05-01
Id848,847,1,359,999,0,True,False,2022-05-21
Id849,848,3,327,999,0,True,False,2022-05-02
Id850,849,1,236,999,0,True,False,2022-05-28
Id851,850,1,227,999,0,True,False,2022-05-23
Id852,851,1,109,999,0,True,False,2022-05-07
Id853,852,2,492,999,0,True,False,2022-05-16
Id854,853,1,298,999,0,True,False,2022-05-27
Id855,854,2,83,999,0,True,False,2022-05-02
Id856,855,2,241,999,0,True,False,2022-05-14
Id857,856,1,1138,999,0,True,True,2022-05-19
Id858,857,1,131,999,0,True,False,2022-05-14
Id859,858,1,123,999,0,True,False,2022-05-09
Id860,859,1,125,999,0,True,False,2022-05-03
Id861,860,2,295,999,0,True,False,2022-05-08
Id862,861,1,287,999,0,True,False,2022-05-31
Id863,862,1,109,999,0,True,False,2022-05-05
Id864,863,2,140,999,0,True,False,2022-05-10
Id865,864,1,52,999,0,True,False,2022-05-07
Id866,865,1,233,999,0,True,False,2022-05-17
Id867,866,1,254,999,0,True,False,2022-05-26
Id868,867,1,255,999,0,True,False,2022-05-11
Id869,868,1,126,999,0,True,False,2022-05-21
Id870,869,2,184,999,0,True,False,2022-05-09
Id871,870,1,591,999,0,True,True,2022-05-18
Id872,871,1,294,999,0,True,False,2022-05-07
Id873,872,1,285,999,0,True,False,2022-05-19
Id874,873,1,173,999,0,True,False,2022-05-28
Id875,874,1,336,999,0,True,False,2022-05-15
Id876,875,1,344,999,0,True,False,2022-05-02
Id877,876,1,786,999,0,True,True,2022-05-11
Id878,877,1,153,999,0,True,False,2022-05-07
Id879,878,2,99,999,0,True,False,2022-05-16
Id880,879,1,243,999,0,True,False,2022-05-17
Id881,880,1,260,999,0,True,False,2022-05-25
Id882,881,2,164,999,0,True,False,2022-05-19
Id883,882,2,255,999,0,True,False,2022-05-29
Id884,883,1,47,999,0,True,False,2022-05-07
Id885,884,2,110,999,0,True,False,2022-05-31
Id886,885,1,463,999,0,True,False,2022-05-27
Id887,886,1,192,999,0,True,False,2022-05-07
Id888,887,7,388,999,0,True,False,2022-05-15
Id889,888,1,221,999,0,True,False,2022-05-02
Id890,889,1,25,999,0,True,False,2022-05-08
Id891,890,6,256,999,0,True,False,2022-05-02
Id892,891,1,104,999,0,True,False,2022-05-05
Id893,892,2,283,999,0,True,False,2022-05-25
Id894,893,1,448,999,0,True,False,2022-05-10
Id895,894,1,127,999,0,True,False,2022-05-29
Id896,895,1,378,999,0,True,False,2022-05-04
Id897,896,1,67,999,0,True,False,2022-05-23
Id898,897,2,221,999,0,True,False,2022-05-23
Id899,898,1,150,999,0,True,False,2022-05-05
Id900,899,2,144,999,0,True,False,2022-05-23
Id901,900,2,296,999,0,True,False,2022-05-11
Id902,901,1,161,999,0,True,False,2022-05-25
Id903,902,2,401,999,0,True,False,2022-05-24
Id904,903,2,435,999,0,True,False,2022-05-16
Id905,904,1,388,999,0,True,False,2022-05-07
Id906,905,1,245,999,0,True,False,2022-05-08
Id907,906,1,143,999,0,True,False,2022-05-04
Id908,907,1,423,999,0,True,False,2022-05-16
Id909,908,1,231,999,0,True,False,2022-05-25
Id910,909,1,181,999,0,True,False,2022-05-21
Id911,910,1,107,999,0,True,False,2022-05-03
Id912,911,1,227,999,0,True,False,2022-05-14
Id913,912,1,69,999,0,True,False,2022-05-23
Id914,913,1,799,999,0,True,False,2022-05-28
Id915,914,1,109,999,0,True,False,2022-05-26
Id916,915,1,127,999,0,True,False,2022-05-29
Id917,916,1,45,999,0,True,False,2022-05-19
Id918,917,1,120,999,0,True,False,2022-05-22
Id919,918,3,68,999,0,True,False,2022-05-21
Id920,919,2,180,999,0,True,False,2022-05-06
Id921,920,3,112,999,0,True,False,2022-05-20
Id922,921,1,444,999,0,True,False,2022-05-07
Id923,922,2,246,999,0,True,False,2022-05-13
Id924,923,4,148,999,0,True,False,2022-05-16
Id925,924,3,223,999,0,True,False,2022-05-08
Id926,925,2,566,999,0,True,False,2022-05-23
Id927,926,2,274,999,0,True,False,2022-05-09
Id928,927,3,49,999,0,True,False,2022-05-20
Id929,928,2,97,999,0,True,False,2022-05-24
Id930,929,2,376,999,0,True,False,2022-05-29
Id931,930,2,421,999,0,True,False,2022-05-21
Id932,931,2,511,999,0,True,False,2022-05-08
Id933,932,2,121,999,0,True,False,2022-05-17
Id934,933,2,157,999,0,True,False,2022-05-10
Id935,934,1,101,999,0,True,False,2022-05-10
Id936,935,2,328,999,0,True,False,2022-05-11
Id937,936,1,19,999,0,True,False,2022-05-27
Id938,937,2,866,999,0,True,False,2022-05-03
Id939,938,3,229,999,0,True,False,2022-05-31
Id940,939,2,154,999,0,True,False,2022-05-02
Id941,940,1,56,999,0,True,False,2022-05-18
Id942,941,1,199,999,0,True,False,2022-05-16
Id943,942,1,117,999,0,True,False,2022-05-24
Id944,943,2,1581,999,0,True,False,2022-05-29
Id945,944,1,185,999,0,True,False,2022-05-26
Id946,945,1,202,999,0,True,False,2022-05-01
Id947,946,1,279,999,0,True,False,2022-05-06
Id948,947,5,180,999,0,True,False,2022-05-29
Id949,948,2,530,999,0,True,False,2022-05-12
Id950,949,5,129,999,0,True,False,2022-05-01
Id951,950,1,60,999,0,True,False,2022-05-06
Id952,951,1,432,999,0,True,False,2022-05-05
Id953,952,1,516,999,0,True,False,2022-05-10
Id954,953,1,617,999,0,True,False,2022-05-04
Id955,954,2,179,999,0,True,False,2022-05-01
Id956,955,2,125,999,0,True,False,2022-05-23
Id957,956,2,262,999,0,True,False,2022-05-03
Id958,957,2,396,999,0,True,False,2022-05-22
Id959,958,2,294,999,0,True,False,2022-05-14
Id960,959,2,171,999,0,True,False,2022-05-20
Id961,960,2,614,999,0,True,False,2022-05-12
Id962,961,3,118,999,0,True,False,2022-05-24
Id963,962,4,485,999,0,True,False,2022-05-31
Id964,963,2,406,999,0,True,False,2022-05-03
Id965,964,1,287,999,0,True,False,2022-05-10
Id966,965,2,216,999,0,True,False,2022-05-07
Id967,966,2,37,999,0,True,False,2022-05-24
Id968,967,1,650,999,0,True,False,2022-05-15
Id969,968,3,590,999,0,True,False,2022-05-03
Id970,969,1,55,999,0,True,False,2022-05-18
Id971,970,1,166,999,0,True,False,2022-05-26
Id972,971,2,371,999,0,True,False,2022-05-04
Id973,972,1,48,999,0,True,False,2022-05-07
Id974,973,1,72,999,0,True,False,2022-05-19
Id975,974,1,55,999,0,True,False,2022-05-01
Id976,975,1,92,999,0,True,False,2022-05-03
Id977,976,2,196,999,0,True,False,2022-05-05
Id978,977,1,96,999,0,True,False,2022-05-28
Id979,978,1,144,999,0,True,False,2022-05-28
Id980,979,1,474,999,0,True,False,2022-05-15
Id981,980,1,559,999,0,True,False,2022-05-30
Id982,981,1,1101,999,0,True,False,2022-05-01
Id983,982,3,229,999,0,True,False,2022-05-29
Id984,983,2,236,999,0,True,False,2022-05-31
Id985,984,1,164,999,0,True,False,2022-05-13
Id986,985,1,93,999,0,True,False,2022-05-07
Id987,986,1,123,999,0,True,False,2022-05-06
Id988,987,2,912,999,0,True,False,2022-05-12
Id989,988,2,209,999,0,True,False,2022-05-19
Id990,989,1,485,999,0,True,False,2022-05-14
Id991,990,2,206,999,0,True,False,2022-05-09
Id992,991,2,239,999,0,True,False,2022-05-23
Id993,992,1,311,999,0,True,False,2022-05-06
Id994,993,1,362,999,0,True,False,2022-05-05
Id995,994,1,274,999,0,True,False,2022-05-18
Id996,995,1,163,999,0,True,False,2022-05-12
Id997,996,1,345,999,0,True,False,2022-05-26
Id998,997,1,329,999,0,True,False,2022-05-02
Id999,998,1,68,999,0,True,False,2022-05-23
Id1000,999,3,143,999,0,True,False,2022-05-18
Id1001,1000,2,214,999,0,True,False,2022-05-24
Id1002,1001,1,1062,999,0,True,False,2022-05-26
Id1003,1002,3,258,999,0,True,False,2022-05-17
Id1004,1003,2,253,999,0,True,False,2022-05-24
Id1005,1004,1,106,999,0,True,False,2022-05-18
